date,timestamp,,error_message,elapsed,credit_count,notice,total_count,id,name,symbol,slug,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,data > platform > token_address,data > cmc_rank,last_updated,price_usd,volume_24h,,,,,,,,,,,,
,,,,,,,,3408,USD Coin,USDC,usd-coin,9534,2018-10-08T00:00:00.000Z,medium-of-exchange,stablecoin,asset-backed-stablecoin,fantom-ecosystem,arbitrum-ecosytem,moonriver-ecosystem,bnb-chain,usd-stablecoin,,,,,,,,,,,,,,,,,,,,,,43622611564,43622611564,,1027,Ethereum,ETH,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,5,,,,2023-01-14T20:43:00.000Z,1.000198586,4593251392,41.909,0.02845699,0.00879342,0.02204919,0.02504018,-0.00482299,0.01055449,43631274415,4.4651,43631274415,,2023-01-14T20:43:00.000Z
,,,,,,,,52,XRP,XRP,xrp,875,2013-08-04T00:00:00.000Z,medium-of-exchange,enterprise-solutions,arrington-xrp-capital-portfolio,galaxy-digital-portfolio,a16z-portfolio,pantera-capital-portfolio,,,,,,,,,,,,,,,,,,,,,,,100000000000,50713323547,99989156648,,,,,,,6,,,,2023-01-14T20:43:00.000Z,0.3926180326,1723586708,92.6335,-0.31789943,4.07840908,14.00261544,3.80556552,2.27698584,-17.78690924,19910965319,2.0376,39261803264,,2023-01-14T20:43:00.000Z
,,,,,,,,4687,Binance USD,BUSD,binance-usd,6005,2019-09-20T00:00:00.000Z,stablecoin,asset-backed-stablecoin,binance-chain,harmony-ecosystem,moonriver-ecosystem,usd-stablecoin,,,,,,,,,,,,,,,,,,,,,,,,16434371635,16434371635,,1839,BNB,BNB,bnb,BUSD-BD1,7,,,,2023-01-14T20:43:00.000Z,0.9999566134,14551129010,69.9292,0.00513638,-0.08136504,-0.02512429,0.0282908,-0.07822816,-0.02287138,16433658604,1.6817,16433658604,,2023-01-14T20:43:00.000Z
,,,,,,,,2010,Cardano,ADA,cardano,634,2017-10-01T00:00:00.000Z,dpos,pos,platform,research,smart-contracts,staking,cardano-ecosystem,cardano,,,,,,,,,,,,,,,,,,,,,45000000000,34551445331,35358786620,,,,,,,8,,,,2023-01-14T20:43:00.000Z,0.3496862794,808650802.1,167.9135,-0.30416656,4.43156658,26.2177533,15.98107964,4.28621422,-5.51726325,12082166365,1.2363,15735882572,,2023-01-14T20:43:00.000Z
,,,,,,,,74,Dogecoin,DOGE,dogecoin,634,2013-12-15T00:00:00.000Z,mineable,pow,scrypt,medium-of-exchange,memes,payments,doggone-doggerel,bnb-chain,,,,,,,,,,,,,,,,,,,,,,132670764300,132670764300,,,,,,,9,,,,2023-01-14T20:43:00.000Z,0.08631789483,1204582715,156.2587,-0.21562433,7.1362969,19.7053254,0.34455368,0.0722528,45.89954262,11451861080,1.1719,11451861080,,2023-01-14T20:43:00.000Z
,,,,,,,,3890,Polygon,MATIC,polygon,569,2019-04-28T00:00:00.000Z,platform,enterprise-solutions,scaling,state-channel,coinbase-ventures-portfolio,binance-launchpad,binance-labs-portfolio,polygon-ecosystem,moonriver-ecosystem,injective-ecosystem,,,,,,,,,,,,,,,,,,,10000000000,8734317475,10000000000,,,,,,,10,,,,2023-01-14T20:43:00.000Z,0.9895340806,1023562229,186.4515,-0.02261877,8.10454192,22.97475501,11.94732754,4.87127736,23.13359957,8642904813,0.8844,9895340806,,2023-01-14T20:43:00.000Z
,,,,,,,,5426,Solana,SOL,solana,421,2020-04-10T00:00:00.000Z,pos,platform,solana-ecosystem,cms-holdings-portfolio,kenetic-capital-portfolio,alameda-research-portfolio,multicoin-capital-portfolio,okex-blockdream-ventures-portfolio,,,,,,,,,,,,,,,,,,,,,,370621667.5,538569057.7,,,,,,,11,,,,2023-01-14T20:43:00.000Z,23.18243821,3419058887,333.5886,-0.13603238,35.1484726,75.73477266,63.84221526,62.08824104,-23.46005204,8591913905,0.8791,12485343900,,2023-01-14T20:43:00.000Z
,,,,,,,,6636,Polkadot,DOT,polkadot-new,457,2020-08-19T00:00:00.000Z,substrate,polkadot,binance-chain,polkadot-ecosystem,three-arrows-capital-portfolio,polychain-capital-portfolio,arrington-xrp-capital-portfolio,blockchain-capital-portfolio,boostvc-portfolio,cms-holdings-portfolio,coinfund-portfolio,fabric-ventures-portfolio,fenbushi-capital-portfolio,hashkey-capital-portfolio,kenetic-capital-portfolio,1confirmation-portfolio,placeholder-ventures-portfolio,pantera-capital-portfolio,exnetwork-capital-portfolio,web3,spartan-group,injective-ecosystem,bnb-chain,,,,,,,1155580396,1271804066,,,,,,,12,904869778,5460820711,,2023-01-14T20:43:00.000Z,6.03492441,647147708.8,290.7417,0.00217209,14.07030646,29.36494749,15.9381473,2.06254465,-2.77714648,6973840340,0.7135,7675241404,,2023-01-14T20:43:00.000Z
,,,,,,,,2,Litecoin,LTC,litecoin,869,2013-04-28T00:00:00.000Z,mineable,pow,scrypt,medium-of-exchange,,,,,,,,,,,,,,,,,,,,,,,,,84000000,72053691.72,84000000,,,,,,,13,,,,2023-01-14T20:43:00.000Z,87.68380712,1325299979,101.0508,0.13159257,3.51390475,14.84893634,20.22418743,50.12699442,70.31798496,6317942007,0.6466,7365439798,,2023-01-14T20:43:00.000Z
,,,,,,,,4943,Dai,DAI,multi-collateral-dai,1787,2019-11-22T00:00:00.000Z,defi,stablecoin,asset-backed-stablecoin,ethereum-ecosystem,avalanche-ecosystem,polygon-ecosystem,fantom-ecosystem,arbitrum-ecosytem,harmony-ecosystem,moonriver-ecosystem,bnb-chain,usd-stablecoin,,,,,,,,,,,,,,,,,,5832786580,5832786580,,1027,Ethereum,ETH,ethereum,0x6b175474e89094c44da98b954eedeac495271d0f,14,,,,2023-01-14T20:43:00.000Z,1.000420892,278554157.4,52.115,0.058209,-0.01071907,0.08663916,0.08385847,-0.01516129,0.05669948,5835241556,0.597,5835241556,,2023-01-14T20:43:00.000Z
,,,,,,,,5994,Shiba Inu,SHIB,shiba-inu,479,2020-08-01T00:00:00.000Z,memes,ethereum-ecosystem,doggone-doggerel,,,,,,,,,,,,,,,,,,,,,,,,,,,549063278876302,589735030408323,,1027,Ethereum,ETH,ethereum,0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce,15,,,,2023-01-14T20:43:00.000Z,0.00001033904754,659598354.2,132.4861,-0.13666715,6.6293197,22.53663754,16.49633545,12.36676824,0.14904894,5676791343,0.5809,6097298516,,2023-01-14T20:43:00.000Z
,,,,,,,,1958,TRON,TRX,tron,720,2017-09-13T00:00:00.000Z,media,payments,tron-ecosystem,,,,,,,,,,,,,,,,,,,,,,,,,,,91889266176,91889273743,,,,,,,16,71659659264,4380705646,,2023-01-14T20:43:00.000Z,0.06113210264,600044668.7,185.0372,0.30775337,5.70760575,18.31762504,9.58754623,21.55835838,-1.03018519,5617384052,0.5747,5617384514,,2023-01-14T20:43:00.000Z
,,,,,,,,5805,Avalanche,AVAX,avalanche,362,2020-07-13T00:00:00.000Z,defi,smart-contracts,three-arrows-capital-portfolio,polychain-capital-portfolio,avalanche-ecosystem,cms-holdings-portfolio,dragonfly-capital-portfolio,moonriver-ecosystem,injective-ecosystem,,,,,,,,,,,,,,,,,,,,720000000,311582142.7,416988132.7,,,,,,,17,,,,2023-01-14T20:43:00.000Z,16.78203488,1153363670,126.6667,-0.3054191,6.8679398,42.92365241,26.55931121,24.02124223,6.42778068,5228982387,0.5351,12083065112,,2023-01-14T20:43:00.000Z
,,,,,,,,7083,Uniswap,UNI,uniswap,600,2020-09-17T00:00:00.000Z,decentralized-exchange-dex-token,defi,dao,yield-farming,amm,coinbase-ventures-portfolio,three-arrows-capital-portfolio,governance,blockchain-capital-portfolio,defiance-capital-portfolio,alameda-research-portfolio,a16z-portfolio,pantera-capital-portfolio,parafi-capital,paradigm-portfolio,arbitrum-ecosytem,injective-ecosystem,,,,,,,,,,,,1000000000,762209326.5,1000000000,,1027,Ethereum,ETH,ethereum,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,18,,,1.34625185,2023-01-14T20:43:00.000Z,6.562833041,252539363.2,166.0966,-0.25211149,6.52333678,21.15846028,12.1928621,3.83950493,7.20558261,5002252552,0.5119,6562833041,3715688533,2023-01-14T20:43:00.000Z
,,,,,,,,3717,Wrapped Bitcoin,WBTC,wrapped-bitcoin,839,2019-01-30T00:00:00.000Z,medium-of-exchange,defi,wrapped-tokens,fantom-ecosystem,arbitrum-ecosytem,moonriver-ecosystem,,,,,,,,,,,,,,,,,,,,,,,,183148.1814,183148.1814,,1027,Ethereum,ETH,ethereum,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,19,,,,2023-01-14T20:43:00.000Z,20805.33044,330232303.9,99.9648,0.23019752,7.48221731,22.87357807,19.49817673,24.08773956,7.70980054,3810458433,0.3899,3810458433,,2023-01-14T20:43:00.000Z
,,,,,,,,3794,Cosmos,ATOM,cosmos,387,2019-03-14T00:00:00.000Z,platform,cosmos-ecosystem,content-creation,interoperability,polychain-capital-portfolio,dragonfly-capital-portfolio,hashkey-capital-portfolio,1confirmation-portfolio,paradigm-portfolio,exnetwork-capital-portfolio,injective-ecosystem,,,,,,,,,,,,,,,,,,,286370297,0,,,,,,,20,,,,2023-01-14T20:43:00.000Z,12.76741741,363865289.4,120.2076,0.19175773,5.22299115,24.8721304,33.59188417,20.40056224,8.9105445,3656209115,0.3741,0,,2023-01-14T20:43:00.000Z
,,,,,,,,1975,Chainlink,LINK,chainlink,943,2017-09-20T00:00:00.000Z,platform,defi,oracles,smart-contracts,substrate,polkadot,polkadot-ecosystem,avalanche-ecosystem,solana-ecosystem,framework-ventures-portfolio,polygon-ecosystem,fantom-ecosystem,cardano-ecosystem,web3,near-protocol-ecosystem,arbitrum-ecosytem,cardano,injective-ecosystem,,,,,,,,,,,1000000000,507999970.5,1000000000,,1027,Ethereum,ETH,ethereum,0x514910771af9ca656af840dff83e8264ecf986ca,21,,,,2023-01-14T20:43:00.000Z,6.806435454,614542502.6,179.8359,0.08205635,5.89108265,17.60496017,4.3034518,6.44561241,-5.1384908,3457669010,0.3538,6806435454,,2023-01-14T20:43:00.000Z
,,,,,,,,3957,UNUS SED LEO,LEO,unus-sed-leo,23,2019-05-21T00:00:00.000Z,marketplace,centralized-exchange,discount-token,payments,kenetic-capital-portfolio,alameda-research-portfolio,,,,,,,,,,,,,,,,,,,,,,,,953954130,985239504,,1027,Ethereum,ETH,ethereum,0x2af5d2ad76741191d15dfe7bf6ac92d4bd912ca3,22,,,,2023-01-14T20:43:00.000Z,3.465511541,2473369.761,33.8659,-0.15736897,-0.49049393,0.03498588,-5.97085955,-6.84383067,-22.71867406,3305939047,0.3382,3414358872,,2023-01-14T20:43:00.000Z
,,,,,,,,328,Monero,XMR,monero,202,2014-05-21T00:00:00.000Z,mineable,pow,medium-of-exchange,privacy,ringct,boostvc-portfolio,electric-capital-portfolio,galaxy-digital-portfolio,,,,,,,,,,,,,,,,,,,,,,18226996.6,18226996.6,,,,,,,23,,,,2023-01-14T20:43:00.000Z,175.6371682,174810940.4,108.7421,0.13224525,4.63186963,13.10900206,18.46434738,36.96542413,22.77637357,3201338067,0.3276,3201338067,,2023-01-14T20:43:00.000Z
,,,,,,,,1321,Ethereum Classic,ETC,ethereum-classic,369,2016-07-24T00:00:00.000Z,mineable,pow,ethash,platform,smart-contracts,dcg-portfolio,,,,,,,,,,,,,,,,,,,,,,,210700000,138917325.9,210700000,,,,,,,24,,,,2023-01-14T20:43:00.000Z,22.39910137,585770965.6,96.3374,-0.07800356,5.97893632,12.38570043,23.12626638,9.76501462,-3.4086527,3111623265,0.3184,4719490658,,2023-01-14T20:43:00.000Z
,,,,,,,,11419,Toncoin,TON,toncoin,76,2021-08-26T13:40:22.000Z,pos,,,,,,,,,,,,,,,,,,,,,,,,,,,,5000000000,1221401181,5047558528,,,,,,,25,3414166606,7844801633,,2023-01-14T20:43:00.000Z,2.297720802,44684949.04,13.2827,0.34558986,4.754425,6.53193589,-2.96332091,37.15498232,86.84292206,2806438901,0.2872,11488604011,,2023-01-14T20:43:00.000Z
,,,,,,,,1831,Bitcoin Cash,BCH,bitcoin-cash,668,2017-07-23T00:00:00.000Z,mineable,pow,sha-256,marketplace,medium-of-exchange,store-of-value,enterprise-solutions,payments,,,,,,,,,,,,,,,,,,,,,21000000,19283775,19283775,,,,,,,26,,,,2023-01-14T20:43:00.000Z,125.1225279,315103642.2,20.1707,-0.9498078,2.04270322,22.89343408,15.2742679,20.85456287,13.54461742,2412834676,0.2469,2627573087,,2023-01-14T20:43:00.000Z
,,,,,,,,512,Stellar,XLM,stellar,473,2014-08-05T00:00:00.000Z,medium-of-exchange,enterprise-solutions,decentralized-exchange-dex-token,smart-contracts,hashkey-capital-portfolio,,,,,,,,,,,,,,,,,,,,,,,,50001806812,26203123735,50001787501,,,,,,,27,,,,2023-01-14T20:43:00.000Z,0.08640794201,121632996.5,75.0037,-0.15315719,3.90787023,14.34783352,5.53655958,-6.19108311,-23.93493832,2264157996,0.2317,4320553224,,2023-01-14T20:43:00.000Z
,,,,,,,,3897,OKB,OKB,okb,85,2019-04-30T00:00:00.000Z,marketplace,centralized-exchange,discount-token,alameda-research-portfolio,,,,,,,,,,,,,,,,,,,,,,,,,,60000000,300000000,,1027,Ethereum,ETH,ethereum,0x75231f58b43240c9718dd58b4967c5114342a86c,28,,,,2023-01-14T20:43:00.000Z,31.98264928,32853013.37,49.6271,-0.50721833,9.6717996,18.03655068,40.40767058,70.7737714,91.83973579,1918958957,0.1964,9594794785,,2023-01-14T20:43:00.000Z
,,,,,,,,3635,Cronos,CRO,cronos,176,2018-12-14T00:00:00.000Z,medium-of-exchange,cosmos-ecosystem,centralized-exchange,mobile,payments,injective-ecosystem,,,,,,,,,,,,,,,,,,,,,,,30263013692,25263013692,30263013692,,1027,Ethereum,ETH,ethereum,0xa0b73e1ff0b80914ab6fe0444e65848c4c34450b,29,,,,2023-01-14T20:43:00.000Z,0.07499215449,58210970.46,78.7411,0.20365714,6.80210901,20.9738984,22.71909467,3.10189842,-28.52264963,1894527826,0.1939,2269488598,,2023-01-14T20:43:00.000Z
,,,,,,,,6535,NEAR Protocol,NEAR,near-protocol,213,2020-08-11T00:00:00.000Z,platform,staking,coinbase-ventures-portfolio,three-arrows-capital-portfolio,arrington-xrp-capital-portfolio,coinfund-portfolio,electric-capital-portfolio,fabric-ventures-portfolio,kenetic-capital-portfolio,near-protocol-ecosystem,injective-ecosystem,,,,,,,,,,,,,,,,,,1000000000,850847527,1000000000,,,,,,,30,,,,2023-01-14T20:43:00.000Z,2.210453888,505084252.7,315.619,-0.18035637,18.37325183,40.49305504,37.34693554,12.19896683,-26.67115535,1880759224,0.1925,2210453888,,2023-01-14T20:43:00.000Z
,,,,,,,,18876,ApeCoin,APE,apecoin-ape,234,2022-03-17T12:26:36.000Z,collectibles-nfts,content-creation,gaming,entertainment,dao,governance,metaverse,animoca-brands-portfolio,,,,,,,,,,,,,,,,,,,,,1000000000,361250000,1000000000,,1027,Ethereum,ETH,ethereum,0x4d224452801aced8b2f0aebe155379bb5d594381,31,368593750,1885342133,,2023-01-14T20:43:00.000Z,5.11495958,484708042,135.8118,0.3123222,6.12553661,23.96247977,26.62932469,73.70474005,12.63423956,1847779148,0.1891,5114959580,,2023-01-14T20:43:00.000Z
,,,,,,,,8000,Lido DAO,LDO,lido-dao,137,2020-12-15T00:00:00.000Z,defi,dao,three-arrows-capital-portfolio,paradigm-portfolio,liquid-staking-derivatives,,,,,,,,,,,,,,,,,,,,,,,,1000000000,823970808.8,1000000000,,1027,Ethereum,ETH,ethereum,0x5a98fcbea516cf06857215779fd812ca3bef1b32,32,833012764.4,1746862481,0.22571845,2023-01-14T20:43:00.000Z,2.097041673,236073438,41.547,0.29751385,0.53303782,41.12724075,84.88316906,75.70668018,55.79770824,1727901124,0.1768,2097041673,7655116830,2023-01-14T20:43:00.000Z
,,,,,,,,4030,Algorand,ALGO,algorand,274,2019-06-20T00:00:00.000Z,pos,platform,research,smart-contracts,arrington-xrp-capital-portfolio,kenetic-capital-portfolio,usv-portfolio,multicoin-capital-portfolio,exnetwork-capital-portfolio,,,,,,,,,,,,,,,,,,,,10000000000,7196639162,7418837321,,,,,,,33,,,,2023-01-14T20:43:00.000Z,0.2274445572,154250117.2,146.2229,-0.13073436,5.39251843,16.67944111,5.5191369,-16.75873293,-29.92343645,1636836407,0.1675,2274445572,,2023-01-14T20:43:00.000Z
,,,,,,,,3155,Quant,QNT,quant,135,2018-08-10T00:00:00.000Z,platform,interoperability,,,,,,,,,,,,,,,,,,,,,,,,,,,14612493,12072738,14612493.08,,1027,Ethereum,ETH,ethereum,0x4a220e6096b25eadb88358cb44068a3248254675,34,,,,2023-01-14T20:43:00.000Z,129.1554792,63594219.9,114.9958,0.07724401,4.10364926,13.54731648,6.2024827,9.13732405,-33.03370392,1559260261,0.1596,1887283535,,2023-01-14T20:43:00.000Z
,,,,,,,,2280,Filecoin,FIL,filecoin,269,2017-12-13T00:00:00.000Z,mineable,distributed-computing,filesharing,storage,polychain-capital-portfolio,blockchain-capital-portfolio,boostvc-portfolio,dcg-portfolio,hashkey-capital-portfolio,a16z-portfolio,winklevoss-capital-portfolio,pantera-capital-portfolio,web3,,,,,,,,,,,,,,,,,359805544,359805544,,,,,,,35,,,,2023-01-14T20:43:00.000Z,4.227213047,419681615.4,158.3248,-0.01359387,10.71352968,27.36732731,2.27127498,-3.07051092,-18.14676256,1520974690,0.1556,1520974690,,2023-01-14T20:43:00.000Z
,,,,,,,,3077,VeChain,VET,vechain,212,2017-08-22T00:00:00.000Z,logistics,data-provenance,iot,smart-contracts,fenbushi-capital-portfolio,,,,,,,,,,,,,,,,,,,,,,,,86712634466,72511146418,85985041177,,,,,,,36,72511146418,1480617082,,2023-01-14T20:43:00.000Z,0.02041916526,87734301.42,91.5019,0.05360046,4.77896973,24.47668289,12.01739422,4.51691718,-11.33762713,1480617082,0.1515,1770599614,,2023-01-14T20:43:00.000Z
,,,,,,,,8916,Internet Computer,ICP,internet-computer,138,2021-03-23T00:00:00.000Z,platform,distributed-computing,smart-contracts,polychain-capital-portfolio,metaverse,electric-capital-portfolio,hashkey-capital-portfolio,a16z-portfolio,multicoin-capital-portfolio,exnetwork-capital-portfolio,web3,internet-computer-ecosystem,,,,,,,,,,,,,,,,,,283864027.2,494088954.6,,,,,,,37,283864027.2,1399993768,,2023-01-14T20:43:00.000Z,4.931916812,84396800.11,230.0305,-0.4873267,10.21584364,23.73019558,23.71343395,24.18098509,-1.46559032,1399993768,0.1433,2436805622,,2023-01-14T20:43:00.000Z
,,,,,,,,4642,Hedera,HBAR,hedera,120,2019-09-17T00:00:00.000Z,dag,marketplace,enterprise-solutions,payments,dcg-portfolio,,,,,,,,,,,,,,,,,,,,,,,,50000000000,25202314734,50000000000,,,,,,,38,,,,2023-01-14T20:43:00.000Z,0.05188523501,68997306.71,160.3779,-0.3165358,5.55694544,31.82048155,14.21596798,6.71046103,-14.99844776,1307628023,0.1338,2594261750,,2023-01-14T20:43:00.000Z
,,,,,,,,1765,EOS,EOS,eos,505,2017-07-01T00:00:00.000Z,medium-of-exchange,enterprise-solutions,smart-contracts,eos,fenbushi-capital-portfolio,galaxy-digital-portfolio,,,,,,,,,,,,,,,,,,,,,,,,1079831037,1079831037,,,,,,,39,1079831037,1129823178,,2023-01-14T20:43:00.000Z,1.046296263,216477764.4,138.4378,-0.2575635,5.77159894,18.02429493,9.18376728,13.37017382,-0.60921996,1129823178,0.1156,1129823178,,2023-01-14T20:43:00.000Z
,,,,,,,,1966,Decentraland,MANA,decentraland,330,2017-09-17T00:00:00.000Z,platform,collectibles-nfts,gaming,payments,metaverse,boostvc-portfolio,dcg-portfolio,fabric-ventures-portfolio,kenetic-capital-portfolio,polygon-ecosystem,play-to-earn,,,,,,,,,,,,,,,,,,,1855084192,2193539027,,1027,Ethereum,ETH,ethereum,0x0f5d2fb29fb7d3cfee444a200298f468908cc942,40,,,,2023-01-14T20:43:00.000Z,0.6009722072,965270303.6,211.8323,0.41763932,19.79546215,71.79813607,59.19173219,34.43302123,-6.37899675,1114854041,0.1141,1318255991,,2023-01-14T20:43:00.000Z
,,,,,,,,11221,BitDAO,BIT,bitdao,52,2021-08-11T00:00:00.000Z,dao,governance,dragonfly-capital-portfolio,fenbushi-capital-portfolio,pantera-capital-portfolio,spartan-group,,,,,,,,,,,,,,,,,,,,,,,10000000000,2090946169,10000000000,,1027,Ethereum,ETH,ethereum,0x1A4b46696b2bB4794Eb3D4c26f1c55F9170fa4C5,41,3000000000,1545895734,,2023-01-14T20:43:00.000Z,0.515298578,42212876.37,85.0578,-0.39474554,11.06807738,25.10666249,65.18563468,68.03826807,16.658935,1077461588,0.1102,5152985780,,2023-01-14T20:43:00.000Z
,,,,,,,,7278,Aave,AAVE,aave,485,2020-10-02T00:00:00.000Z,defi,dao,yield-farming,three-arrows-capital-portfolio,governance,lending-borowing,blockchain-capital-portfolio,defiance-capital-portfolio,framework-ventures-portfolio,alameda-research-portfolio,pantera-capital-portfolio,parafi-capital,polygon-ecosystem,fantom-ecosystem,,,,,,,,,,,,,,,16000000,14093192.58,16000000,,1027,Ethereum,ETH,ethereum,0x7Fc66500c84A76Ad7e9c93437bFc5Ac33E2DDaE9,42,,,0.23310176,2023-01-14T20:43:00.000Z,75.5870698,203838777.9,122.5441,0.09643734,7.33734369,34.87479691,23.92832377,24.85767047,-0.16453579,1065263131,0.109,1209393117,4569948831,2023-01-14T20:43:00.000Z
,,,,,,,,4172,Terra Classic,LUNC,terra-luna,387,2019-07-26T00:00:00.000Z,cosmos-ecosystem,store-of-value,defi,payments,coinbase-ventures-portfolio,binance-labs-portfolio,solana-ecosystem,arrington-xrp-capital-portfolio,hashkey-capital-portfolio,kenetic-capital-portfolio,huobi-capital-portfolio,pantera-capital-portfolio,terra-ecosystem,injective-ecosystem,,,,,,,,,,,,,,,,5995235309606,6871659203660,,,,,,,43,5995249705385,1049743333,,2023-01-14T20:43:00.000Z,0.0001750958483,407607956.9,129.9722,0.43776606,1.16054511,14.40140389,7.65854987,-3.4575016,-32.92925298,1049740812,0.1074,1203198998,,2023-01-14T20:43:00.000Z
,,,,,,,,4558,Flow,FLOW,flow,113,2021-01-27T00:00:00.000Z,collectibles-nfts,coinbase-ventures-portfolio,coinfund-portfolio,dcg-portfolio,ledgerprime-portfolio,a16z-portfolio,animoca-brands-portfolio,,,,,,,,,,,,,,,,,,,,,,,1036200000,1410062299,,,,,,,44,,,,2023-01-14T20:43:00.000Z,1.010591442,153454732.7,109.4229,-0.35280317,10.74434786,45.03035175,12.45855789,-18.40502177,-32.65056782,1047174852,0.1071,1424996892,,2023-01-14T20:43:00.000Z
,,,,,,,,21794,Aptos,APT,aptos,143,2022-10-19T01:50:25.000Z,aptos-ecosystem,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,130000000,1000000000,,21794,Aptos,APT,aptos,0x1::aptos_coin::AptosCoin,45,130000000,984909025.2,,2023-01-14T20:43:00.000Z,7.576223271,1058961923,37.3179,-0.37247031,10.64454134,99.17656583,62.78856537,76.83760003,-9.64451803,984909025.2,0.1008,7576223271,,2023-01-14T20:43:00.000Z
,,,,,,,,6210,The Sandbox,SAND,the-sandbox,319,2020-08-05T00:00:00.000Z,collectibles-nfts,content-creation,gaming,ethereum-ecosystem,binance-launchpad,metaverse,play-to-earn,animoca-brands-portfolio,,,,,,,,,,,,,,,,,,,,,3000000000,1499470108,3000000000,,1027,Ethereum,ETH,ethereum,0x3845badAde8e6dFF049820680d1F14bD3903a5d0,46,,,,2023-01-14T20:43:00.000Z,0.6543329428,694168812.1,143.5428,-0.60329085,9.34600624,44.35171026,20.33552196,9.0655399,-16.22138085,981152688.6,0.1004,1962998828,,2023-01-14T20:43:00.000Z
,,,,,,,,6892,MultiversX (Elrond),EGLD,elrond-egld,134,2020-09-04T00:00:00.000Z,binance-launchpad,binance-labs-portfolio,electric-capital-portfolio,exnetwork-capital-portfolio,elrond-ecosystem,injective-ecosystem,bnb-chain,,,,,,,,,,,,,,,,,,,,,,31415926,23962970.16,23016298,,,,,,,47,,,,2023-01-14T20:43:00.000Z,40.18197333,52584979.61,98.5085,-0.24331735,4.79335694,17.62884183,-4.18533019,-7.40803728,-28.90959676,962879427.7,0.0985,1262353901,,2023-01-14T20:43:00.000Z
,,,,,,,,6783,Axie Infinity,AXS,axie-infinity,287,2020-08-31T00:00:00.000Z,collectibles-nfts,gaming,binance-launchpad,metaverse,defiance-capital-portfolio,play-to-earn,animoca-brands-portfolio,,,,,,,,,,,,,,,,,,,,,,270000000,100472432.3,270000000,,1027,Ethereum,ETH,ethereum,0xbb0e17ef65f82ab018d8edd776e8dd940327b28b,48,,,,2023-01-14T20:43:00.000Z,9.340146797,372713485.7,243.776,-0.20297975,13.1891705,36.06063455,23.8125704,30.67257541,-15.85059887,938427266.4,0.096,2521839635,,2023-01-14T20:43:00.000Z
,,,,,,,,3513,Fantom,FTM,fantom,408,2018-10-29T00:00:00.000Z,platform,enterprise-solutions,defi,research,scaling,smart-contracts,fantom-ecosystem,injective-ecosystem,,,,,,,,,,,,,,,,,,,,,3175000000,2768755185,3175000000,,,,,,,49,,,,2023-01-14T20:43:00.000Z,0.3354577984,469123678.3,80.8028,0.94078413,17.32757532,49.01986335,45.23573399,79.09338172,61.5903633,928800518.7,0.0951,1065078510,,2023-01-14T20:43:00.000Z
,,,,,,,,2011,Tezos,XTZ,tezos,259,2017-10-06T00:00:00.000Z,pos,platform,enterprise-solutions,collectibles-nfts,defi,smart-contracts,polychain-capital-portfolio,boostvc-portfolio,winklevoss-capital-portfolio,,,,,,,,,,,,,,,,,,,,,923265181,944689681,,,,,,,50,,,,2023-01-14T20:43:00.000Z,1.003652907,55770029.93,165.9594,-0.48661468,11.85627678,27.21738465,6.7885843,-1.15646613,-26.25699321,926637782.7,0.0948,948140544.4,,2023-01-14T20:43:00.000Z
,,,,,,,,2416,Theta Network,THETA,theta-network,135,2018-01-17T00:00:00.000Z,media,collectibles-nfts,content-creation,defi,video,metaverse,huobi-capital-portfolio,web3,,,,,,,,,,,,,,,,,,,,,1000000000,1000000000,1000000000,,,,,,,51,,,,2023-01-14T20:43:00.000Z,0.9054640914,53486454.42,193.7284,0.04100577,5.22415227,18.01484523,9.66760582,-1.8379322,-10.26132497,905464091.4,0.0926,905464091.4,,2023-01-14T20:43:00.000Z
,,,,,,,,4066,Chiliz,CHZ,chiliz,310,2019-07-01T00:00:00.000Z,sports,collectibles-nfts,content-creation,payments,,,,,,,,,,,,,,,,,,,,,,,,,8888888888,6649111577,8888888888,,1027,Ethereum,ETH,ethereum,0x3506424f91fd33084466f402d5d97f05f8e3b4af,52,,,,2023-01-14T20:43:00.000Z,0.1356998994,251287232.8,113.769,-0.15366749,5.88272779,25.63910295,-5.04603602,-36.51264001,-25.53867337,902283772.4,0.0923,1206221328,,2023-01-14T20:43:00.000Z
,,,,,,,,3330,Pax Dollar,USDP,paxos-standard,84,2018-09-27T00:00:00.000Z,store-of-value,stablecoin,asset-backed-stablecoin,bnb-chain,usd-stablecoin,,,,,,,,,,,,,,,,,,,,,,,,,878084065.1,878084065.1,,1027,Ethereum,ETH,ethereum,0x8e870d67f660d95d5be530380d0ec0bd388289e1,53,,,,2023-01-14T20:43:00.000Z,0.9946339481,2650882.918,31.7749,0.10318668,-0.76681302,-0.3407573,-0.37414332,-0.01412663,-0.38807673,873372220.5,0.0894,873372220.5,,2023-01-14T20:43:00.000Z
